Date,Tokino Sora,Roboco,Sakura Miko,Hoshimachi Suisei,AZKi,Yozora Mel,Aki Rosenthal,Akai Haato,Shirakami Fubuki,Natsuiro Matsuri,Minato Aqua,Murasaki Shion,Nakiri Ayame,Yuzuki Choco,Oozora Subaru,Ookami Mio,Nekomata Okayu,Inugami Korone,Houshou Marine,Uruha Rushia,Usada Pekora,Shiranui Flare,Shirogane Noel,Tsunomaki Watame,Tokoyami Towa,Kiryu Coco,Amane Kanata,Himemori Luna,Yukihana Lamy,Momosuzu Nene,Shishiro Botan,Omaru Polka,Watson Amelia,Ninomae Ina'nis,Gawr Gura,Mori Calliope,Takanashi Kiara,IRyS,Hakos Baelz,Ouro Kronii,Ceres Fauna,Tsukumo Sana,Nanashi Mumei,Moona Hoshinova,Ayunda Risu,Airani Iofifteen,Pavolia Reine,Kureiji Ollie,Anya Melfissa
2021-08-23,66506827,48551407,118334402,134076078,21060981,14194084,23964953,131850111,180717353,84896639,147676138,67659926,47027162,21314290,84645208,58757014,118490017,153715944,228583818,105460130,249194906,63498253,90071625,104966385,57078985,173594665,132186602,35190277,61985518,46000107,77755413,77988024,80570858,60418315,156575780,161168624,77015021,11919150,599564,602530,681774,781518,537226,36510512,30719788,12024664,19920091,28133456,7214974
2021-08-22,66384411,48395419,118235980,133557063,20995760,14147159,23956020,131230349,180473024,84644678,147391105,67743765,46919312,21211192,84023447,58606319,118264099,153387584,227498616,104904019,248189247,62973731,89654972,104749110,56827451,173547737,131984424,35357052,61875690,45869331,77664740,77792812,80523987,60362383,156387210,158702383,76560453,11684920,0,0,0,0,0,36440623,30701829,11956839,19843424,28031469,7172588
2021-08-21,66280520,48343803,117963420,132618855,20974800,13989559,23944252,130884147,180243541,84378835,147273507,67626805,46804919,21169148,83772083,58134478,118035800,153121659,226684737,104545879,247868655,62711423,89560956,104489528,56674708,173501890,131343412,35261198,61594767,45671721,77357994,77418183,80476616,60224686,155720448,158702383,76352802,11498088,0,0,0,0,0,36301267,30590723,11939964,19710892,27772178,7127154
2021-08-20,66170914,48324320,117563661,132168400,20951671,13929340,23928896,130487276,180062935,84216135,147143212,67492146,46679940,21109859,83522554,57475223,117878641,152823023,225823118,104048766,247342204,62497795,89466247,104295817,56605351,173453712,130979921,35234990,61420475,45519070,77122421,77173904,80423207,60157265,155542615,158702383,76210009,11329283,0,0,0,0,0,36087436,30554870,11891048,19667243,27720262,7083245
2021-08-19,66114815,48263411,117058122,131589042,20929192,13873647,23891748,130297565,179852800,84016633,147009605,67312662,46544806,21034479,83303966,57302691,117646052,152561969,225359611,103677899,247165959,62289371,89353019,103759583,56337730,173406761,130531508,35167042,61271444,45360242,76817876,76859902,80364100,60006007,155356530,158702383,75855949,11279228,0,0,0,0,0,35946961,30538445,11856211,19614155,27584706,7021682
2021-08-18,66027080,48165551,116766813,130940737,20906366,13827631,23846293,129429416,179589269,83855168,146818382,66998677,46404800,20979960,83041845,57236935,117385565,152450773,224553949,103119126,246653082,62105974,89090158,103543754,56166939,173358951,130148970,35015178,61069939,45220750,76611220,76650894,80271672,59776147,155123546,158702383,75613159,11120946,0,0,0,0,0,35781462,30522066,11710768,19531568,27301252,6791607
2021-08-17,65970849,48081970,116358405,130212201,20883453,13777203,23786909,128338159,179224565,83575009,146477138,66443423,46193426,20867928,82901804,57055293,117122075,152206591,223351125,102851633,245929294,61931589,88868481,103404946,55801416,173308453,129802212,34918526,60759389,45076044,76325490,76415297,80057399,59699059,154896016,158151256,75479059,10881572,0,0,0,0,0,35689894,30504920,11680510,19386708,27146372,6760573
2021-08-16,65883584,48007832,116037689,129516014,20849362,13499223,23733231,127502775,178784580,83359492,146251820,66302809,45645832,20811617,82583235,56889433,116791766,151846286,222256091,102596914,245363475,61575769,88685205,103242180,55627631,173235684,129413074,34790664,60607857,44956294,76019352,75783116,79890255,59510735,154171191,158106371,75341000,10816811,0,0,0,0,0,35581071,30479925,11605378,19155855,26775712,6560054
2021-08-15,65858189,47990851,115493245,129053775,20838256,13414985,23724868,126867311,178614860,83287380,146016953,66011845,45540391,20766035,82415168,56830216,116626642,151736083,221108710,101954482,244605506,61426598,88510299,102980570,55425813,173203453,129232942,34726944,60481573,44823604,75847100,75629941,79541475,59318202,153720379,157209647,75273405,10610154,0,0,0,0,0,35489755,30468902,11496102,19084143,26691864,6511222
2021-08-14,65714068,47886019,115021931,128452616,20815252,13396630,23667880,126502052,178386904,83160417,145880473,65931128,45405603,20754526,81852795,56496483,116460541,151361362,220097169,101832123,243614619,61084017,88289800,102668606,55333886,173152347,128951229,34664601,60012608,44513402,75155005,75533295,79242592,59066153,153079752,157149164,75126904,10362951,0,0,0,0,0,35380852,30450949,11486549,19008361,26659755,6465408
2021-08-13,65661773,47836328,114538242,127853328,20789994,13383038,23656995,126184751,177959944,82959512,145730426,65844509,45251258,20718155,81724807,56434438,116223658,151128396,219277676,101526343,243074673,60908800,88020336,102413912,55202014,173103004,128637326,34518765,59736896,43873505,74846269,75381892,79011922,58685101,152638133,156775981,74925091,10081716,0,0,0,0,0,35246813,30402569,11475032,18906953,26624943,6463486
2021-08-12,65605015,47814732,113918601,127482954,20764357,13363527,23646237,125797489,177362259,82606689,145560938,65736542,45075681,20610275,81517225,56363123,116056091,150878063,218140167,101176714,242895630,60602622,87789578,102167979,55107519,173047791,128303671,34445597,59078936,43614969,74701870,75163192,78956755,58611423,152171967,156336033,74592279,10015428,0,0,0,0,0,34945705,30379528,11432129,18858275,26591115,6447324
2021-08-11,65490214,47743691,113555109,127106459,20738866,13347293,23637872,125587995,177106782,82374664,145371232,65494498,44877011,20601997,81174786,56286628,115891106,150520127,216588104,100882240,242501182,60331904,87517287,101882988,54864867,172993275,128179605,34337722,58810293,43410793,74498071,74973861,78776550,58540182,151646803,155947187,74371481,9853255,0,0,0,0,0,34680631,30316851,11421004,18774793,26557856,6445893
2021-08-10,65372415,47644855,112108376,126207281,20644364,13189515,23532645,124909214,176271045,82010678,144251923,65243822,44402429,20583449,80795940,55736959,115379730,150141247,214639932,99951315,241372239,59855649,86785704,101650053,54319238,172880991,127914489,34202224,58202251,43371171,74166010,74783111,78241701,58368677,151270101,154821945,73988967,9370845,0,0,0,0,0,34195738,30252289,11329072,18681083,26486847,6396028
2021-08-09,65372415,47644855,112108376,126207281,20644364,13189515,23532645,124909214,176271045,82010678,144251923,65243822,44402429,20583449,80795940,55736959,115379730,150141247,214639932,99951315,241372239,59855649,86785704,101650053,54319238,172880991,127914489,34202224,58202251,43371171,74166010,74783111,78241701,58368677,151270101,154755974,73988967,9370845,0,0,0,0,0,34195738,30252289,11329072,18681083,26486847,6396028
2021-08-08,65236561,47565389,111719641,125760307,20616542,13077640,23470862,124456219,175928080,81827290,143616253,64873513,44099563,20502311,80471869,55684612,115107432,149905583,213678186,99641832,240456298,59634474,86408894,101359591,53868929,172820959,127569268,34185382,58105796,43350506,74115830,74510755,77892222,58256181,151059171,154098932,73714010,9077161,0,0,0,0,0,33936704,30214016,11308843,18601772,26443694,6393282
2021-08-07,65135230,47458080,111237954,125220884,20586807,12962904,23385523,124371697,175471025,81717869,143185552,64775933,44007644,20439143,80021864,55526356,114852925,149723038,212574961,99542623,239873439,59102674,86156051,101059436,53597803,172765550,127351248,34119670,57887437,43332224,74068057,74400224,77720720,58117581,150464615,153086720,73485407,9012551,0,0,0,0,0,33534957,30147951,11191142,18511010,26389929,6388742
2021-08-06,65022887,47367804,110633502,124781139,20478759,12890896,23375189,124201081,175027423,81561609,143028948,64643850,43899167,20430597,79743867,55450904,114500717,149612188,211231757,99414711,239462554,58982622,85941268,100867482,53521380,172687353,127021155,33984607,57657234,43308769,73821466,74195297,77654618,57914137,149840405,153047413,73345553,8717441,0,0,0,0,0,33387069,30093227,11178539,18443798,26181238,6364495
2021-08-05,64980772,47282039,110072508,124387721,20455818,12879127,23369085,124027015,174860300,81434440,142916526,64541447,43817729,20354268,79484942,55321439,114227348,149542561,210123990,99320594,238947261,58949789,85630075,100789984,53361869,172643516,126761823,33911725,57491975,43293505,73774364,74058186,77458604,57303701,149329823,151947937,73225364,8597320,0,0,0,0,0,33287338,30080072,11171291,18387638,26109991,6356254
2021-08-04,64888553,47173288,109265675,123887389,20425630,12860592,23360885,123933527,174508078,81314341,142599072,64394523,43724709,20319204,79183586,55169310,113926854,149317942,209228014,99026287,238769056,58788338,85425213,100500554,53165820,172582003,126357482,33865431,57284391,43262401,73660707,73881386,77404884,57254175,149158103,151444341,72850207,8387578,0,0,0,0,0,33064736,30047687,11160565,18323297,26024239,6321986
2021-08-03,64616319,47152436,108526360,123131032,20398115,12822032,23354116,123696428,174172749,81167999,142480619,64101515,43634438,20163455,79121238,55118214,113678096,149219937,208485545,98935944,238338708,58638712,85327951,100326301,53010692,172526732,126210908,33746216,56992118,43171727,73505668,73660942,77345992,57207813,149005173,151377464,72587410,8061972,0,0,0,0,0,33009331,30019751,11151362,18254589,25832157,6299874
2021-08-02,64546432,47063152,107777961,122677770,20356474,12804019,23342731,123321998,173656234,80949491,142325338,63902495,43511904,20148017,78999566,54949625,113241134,148891436,207223605,98545254,237717857,58514361,84776343,100106851,52835247,172446529,125800643,33722493,56906019,42994353,73260568,73534428,77081782,56926332,148543402,150657893,72240127,7806120,0,0,0,0,0,32935787,29979229,11138715,18222308,25644778,6295284
2021-08-01,64427645,47012763,107074850,122204780,20309242,12792643,23333559,122683191,173138516,80725581,141956750,63696392,43392280,20137097,78495023,54886206,113067227,148495864,205945138,98208274,236652547,58325365,84656595,100007986,52700130,172374968,125553204,33591400,56764047,42889867,73189139,73354324,76907397,56600649,148347128,149622872,72054892,7411214,0,0,0,0,0,32876229,29967510,11128346,18157757,25552173,6289282
2021-07-31,64284776,46994894,106702789,121836562,20287738,12743510,23323526,122479442,172766442,80560514,141831123,63102324,43069102,20119091,78302667,54638947,112717972,148333558,204919887,97789637,236064068,58139967,84533679,99693177,52549023,172309137,125261194,33518513,56635783,42751707,72877723,73139721,76702390,56387326,147823130,149561131,71796240,7192957,0,0,0,0,0,32811231,29955379,11117899,18089214,25425735,6258607
2021-07-30,64229431,46905624,106265373,121424583,20266733,12839847,23312426,122249414,172578684,80459964,141686015,63056284,42972404,20053449,78228999,54390362,112482584,148216458,203340579,97462105,235388679,58006219,84300776,99426410,52487082,172243357,124916985,33436879,56498050,42731556,72794758,72775351,76369330,56175545,147627961,149315127,71540104,7148838,0,0,0,0,0,32715899,29942537,11106615,18044805,25384849,6235193
2021-07-29,64130739,46883473,105771765,120843653,20245036,12721230,23289303,122146379,172467435,80356325,141399064,63009285,42867081,20040084,78119662,54337000,112230832,147909493,202250579,97312328,235037975,57740363,84156618,99216658,52335255,172170509,124420793,33349959,56307235,42707112,72442965,72590529,76157078,55977753,147429095,148454392,71433275,7067939,0,0,0,0,0,32501734,29929010,11095133,17988493,25284438,6203680
2021-07-28,64075920,46784993,105339992,120289303,20221856,12708207,23248301,121987058,172253852,80154491,141252313,62958907,42759935,19989261,77856221,54273512,111987505,147583801,201943073,97127510,234270672,57546019,83979914,99095427,52128223,172092975,124187544,33195227,56143716,42563403,72213105,72485749,75993264,55712396,147207123,148072774,71218873,6542694,0,0,0,0,0,32326948,29913251,11083106,17924015,25149283,6144610
2021-07-27,63964886,46740067,104968500,119804592,20198820,12701056,23238445,121592481,172091828,80028143,141107860,62911323,42654800,19938809,77443957,54164060,111773917,147228484,201608919,96658568,233595167,57475656,83407121,98792211,51951179,172015750,123752602,33186001,55856156,42406827,72004049,72260291,75931023,55423785,146979791,147793527,71075676,6351361,0,0,0,0,0,32215164,29899679,11069719,17892225,25005319,6139287
2021-07-26,63791849,46627725,104427488,119529057,20176688,12694571,23227737,120823086,171897153,79897896,140966202,62866531,42555916,19937032,77366115,54046697,111517623,146944110,201242621,96195336,233214590,57375724,83153099,98451071,51883656,171944216,123340085,33171051,55821971,42193816,71949284,72166645,75771123,55336914,146746212,147728828,70879069,6275456,0,0,0,0,0,32173097,29886340,11056521,17852744,24844329,6118182
2021-07-25,63682141,46487378,103992551,119252808,20152184,12678761,23213935,119880083,171715786,79596455,140587926,62818061,42456769,19920122,77141950,53990580,111369432,146376748,200498191,95748085,232467258,57185011,82784037,98088510,51808440,171857126,123204200,33012833,55627870,42102600,71620680,71942187,75450369,55287915,146125479,146923110,70788020,0,0,0,0,0,0,32127343,29872256,11040887,17685376,24798868,6115986
2021-07-24,63584084,46265020,103736411,118990896,20130825,12579320,23203237,118577795,171622700,79464011,140252747,62773454,42364782,19819922,76640780,53941621,111228408,146030195,199882783,95455586,231476676,56999056,82506972,97786392,51741376,171789455,122964289,32987330,55479031,42077430,71318095,71748173,75288498,55143043,145596620,146923110,70522526,0,0,0,0,0,0,32071751,29859431,11025161,17638887,24666703,6114538
2021-07-23,63524065,46135037,103161792,118676803,20102633,12522058,23191183,118505375,171522136,79233304,140119999,62726731,42262408,19687375,76565828,53879057,110822059,145722544,199223491,95204660,230487091,56928564,82081682,97609417,51477204,171718533,122819566,32895189,55276573,42020090,71090803,71558557,74976945,54699671,145081402,146611415,70187510,0,0,0,0,0,0,32045574,29840658,11002308,17610183,24507294,6096285
2021-07-20,63239176,45992259,102393613,117587374,19980614,12498237,23143912,118295334,170922678,78391523,139504571,62579014,41725896,19614295,75930158,53404724,110109007,145245825,198167958,93688840,229447455,56282885,81275137,97069273,51012886,171498506,122066897,32628600,54774349,41602333,70336519,71109699,74664743,54298594,143677162,144438310,69754995,0,0,0,0,0,0,31829047,29728927,10885269,17433343,24141096,6071536
2021-07-19,63174624,45968775,102014644,117271388,19945826,12490337,23075156,118227180,170813956,78269672,139331462,62529458,41612007,19454761,75846669,53260547,109836212,144812119,197628230,93275957,228522779,56167024,81065373,96823733,50803944,171414666,121716232,32467543,54735129,41551801,70148665,71010349,74517422,54097027,143435216,144375789,69593378,0,0,0,0,0,0,31766937,29679196,10854807,17399793,23958381,6069368
2021-07-18,63102871,45889790,101748816,116956376,19895434,12479431,23007162,118159976,170572955,78055571,138963375,62475963,41500007,19445850,75469998,53123439,109747472,144367706,196932729,92221454,227606511,55986403,80856012,96510664,50540035,171316848,121545605,32349920,54665387,41404440,69917837,70885977,74163115,54038312,143199447,143271763,69352917,0,0,0,0,0,0,31730580,29660485,10794253,17359378,23741855,6065493
2021-07-17,62980806,45846657,101544695,116637727,19822397,12444373,22939857,118103432,170460524,77748337,138819554,62430557,41383971,19437221,75213101,52970416,109405657,144083335,196403280,91907610,227188492,55869361,80535336,95988616,50424245,171230974,121054404,32203502,54528962,41293002,69883088,70757695,74116494,53899978,142965342,143271763,69046330,0,0,0,0,0,0,31692269,29620345,10758305,17269058,23482745,6046508
2021-07-16,62835320,45684826,101441628,116184967,19760031,12436978,22882649,118049955,170352314,77597421,138643302,62383135,41070436,19389723,75141399,52755109,109074529,143326709,195887029,91768199,226466865,55804164,80000462,95510084,50353305,171144824,120734526,32123303,54301309,41152760,69677830,70379899,74058151,53845441,142706941,142018244,68860091,0,0,0,0,0,0,31590142,29602788,10703656,17158701,23301323,6027923
2021-07-15,62766329,45620454,101103398,115622470,19732727,12429830,22837182,117994375,170112364,77372191,138413687,62336336,40968487,19230414,75065953,52624167,108689314,142998576,195430184,91258791,225595299,55601342,79773226,95029105,50098386,171049523,120272472,32083972,54111339,41133571,69395780,70157387,73981437,53573486,142442281,141947836,68667735,0,0,0,0,0,0,31553516,29583691,10529897,17078832,23241312,6004774
2021-07-14,62612282,45514832,100782732,115276458,19657149,12422023,22823058,117934065,169802954,77201033,138279314,62484862,40853426,19154070,75113590,52564032,108129612,141990227,194893250,91440177,224829601,55362678,79454113,94588595,49934846,170941657,119730424,31912604,53967919,40959946,69248476,70013920,73622090,53269137,142137244,141620687,68370531,0,0,0,0,0,0,31467038,29561259,10521571,17025658,23057938,6001163
2021-07-13,62487212,45493459,100485058,114931459,19635589,12414724,22807174,117880643,169617236,77087370,138154598,62437203,40732423,19081530,74869851,52406268,107718457,141688953,194102329,91106399,223907706,55258603,79371694,94366437,49871133,170836729,119042562,31885771,53831829,40940026,68799229,69826611,73328263,53108092,141386946,141263782,68041380,0,0,0,0,0,0,31430186,29540936,10507232,16944629,22758424,5997112
2021-07-12,62408178,45428895,100089268,114184354,19607239,12405324,22788391,117807107,169201457,76752576,138005013,62375578,40590426,19029484,74703329,52264463,107467150,141045985,193145920,90893890,223555834,55117508,79231314,93956665,49769824,170693129,118184095,31760214,53541804,40915185,68752295,69614840,72797646,52831153,140962719,140351575,67783513,0,0,0,0,0,0,31384827,29515818,10449298,16874150,22595628,5992407
2021-07-11,62351946,45406462,99455766,113876505,19587025,12398894,22728843,117762995,168836137,76595443,137895785,62335781,40493332,19021372,74372207,52209947,107236560,140518951,192493071,90801875,222700199,54739754,78740270,93645072,49392132,170593537,117401981,31631686,53373319,40895070,68365583,69530720,72436938,52789459,140471346,140284794,67610004,0,0,0,0,0,0,31355044,29492409,10433376,16800024,22349282,5961855
2021-07-10,62154333,45335070,99320564,113379395,19560822,12390620,22572489,117702262,168700341,76486939,137757545,62284482,40358345,19007221,73578772,51987325,106924238,140192995,191927050,90368271,222165520,54518294,78408669,93432424,49332381,170452503,116621689,31437942,53292274,40859621,68188125,69421118,72109254,52736354,139738883,139836965,67042414,0,0,0,0,0,0,31450098,29424102,10428024,16651957,22031266,5936585
2021-07-09,62085815,45213799,98945402,112969830,19534286,12381803,22552648,117641933,167978921,76364285,137618736,62232083,40178951,18841209,72959053,51936727,106458090,140079261,191223909,89987265,221740694,54414107,78184216,93048235,49271129,170300114,115896872,31268940,53119768,40659449,68148200,69285792,72059146,52504016,139439464,139488334,66844858,0,0,0,0,0,0,31201144,29403106,10421476,16554454,21721927,5939064
2021-07-08,61955561,45114212,98670785,112263128,19505447,12373023,22530767,117580637,167377572,76148957,137469379,62179151,39660600,18654838,72541892,51874393,106204531,139678792,190320632,89727253,221116282,54308016,78098257,92931979,49208216,170129217,115336596,31154999,52922808,40622015,68093142,69098547,72001022,52454297,138702561,138865657,66364590,0,0,0,0,0,0,31153270,29362330,10415482,16484155,21679672,5935742
2021-07-07,61796181,45049127,98339359,111891696,19468658,12364995,22515996,117521657,166867141,76045089,137326201,62128362,39478506,18643267,72470672,51709862,106066679,139333661,189735172,89184984,218740112,54179076,77799983,92608979,49153396,169943099,114995787,31107314,52767421,40229228,67673132,69006945,71850172,52395449,138383048,138359329,65691655,0,0,0,0,0,0,31317355,29319611,10409397,16367054,21629435,5929822
2021-07-06,61670760,45012690,97971000,111396375,19398404,12356392,22254273,117461801,166740322,75862611,137162481,62077024,38696309,18568668,72382947,51524703,105840334,138913146,189423917,88832909,217228359,54148367,77510775,92318913,49094690,169741530,114558135,30979413,52585344,40198237,67602892,68907974,71429442,52243102,137630346,137642658,65152458,0,0,0,0,0,0,31172531,29274691,10400599,16348313,21511212,5907004
